question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
不良贷款包括哪几类？具体怎么划分？,地方金融组织_新疆维吾尔自治区地方金融管理局,第五条,2023-11-15,2024-01-01,（五）建立贷款风险分类制度。准确进行资产分类，贷款风 险分类应当划分为正常、关注、次级、可疑和损失五类，后三类 合称不良贷款，逾期超过九十天的贷款应当划分为不良贷款。应 及时足额计提贷款损失准备等各种准备金，提高抵御风险能力。 资产损失准备充足率不得低于100%。小额贷款公司在经营过程 中不良贷款率超过10%，或可疑类和损失类贷款余额超过贷款余 额的5%，须尽快召开董事会或经执行董事研究处置。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_41_2,policy,2025-12-31T15:21:57.731235,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
资产损失准备充足率最低不能低于多少？,地方金融组织_新疆维吾尔自治区地方金融管理局,第五条,2023-11-15,2024-01-01,（五）建立贷款风险分类制度。准确进行资产分类，贷款风 险分类应当划分为正常、关注、次级、可疑和损失五类，后三类 合称不良贷款，逾期超过九十天的贷款应当划分为不良贷款。应 及时足额计提贷款损失准备等各种准备金，提高抵御风险能力。 资产损失准备充足率不得低于100%。小额贷款公司在经营过程 中不良贷款率超过10%，或可疑类和损失类贷款余额超过贷款余 额的5%，须尽快召开董事会或经执行董事研究处置。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_41_3,policy,2025-12-31T15:21:57.731235,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款公司不良贷款率超10%要怎么办？,地方金融组织_新疆维吾尔自治区地方金融管理局,第五条,2023-11-15,2024-01-01,（五）建立贷款风险分类制度。准确进行资产分类，贷款风 险分类应当划分为正常、关注、次级、可疑和损失五类，后三类 合称不良贷款，逾期超过九十天的贷款应当划分为不良贷款。应 及时足额计提贷款损失准备等各种准备金，提高抵御风险能力。 资产损失准备充足率不得低于100%。小额贷款公司在经营过程 中不良贷款率超过10%，或可疑类和损失类贷款余额超过贷款余 额的5%，须尽快召开董事会或经执行董事研究处置。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_41_4,policy,2025-12-31T15:21:57.731235,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
可疑类和损失类贷款超5%要走什么流程？,地方金融组织_新疆维吾尔自治区地方金融管理局,第五条,2023-11-15,2024-01-01,（五）建立贷款风险分类制度。准确进行资产分类，贷款风 险分类应当划分为正常、关注、次级、可疑和损失五类，后三类 合称不良贷款，逾期超过九十天的贷款应当划分为不良贷款。应 及时足额计提贷款损失准备等各种准备金，提高抵御风险能力。 资产损失准备充足率不得低于100%。小额贷款公司在经营过程 中不良贷款率超过10%，或可疑类和损失类贷款余额超过贷款余 额的5%，须尽快召开董事会或经执行董事研究处置。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_41_5,policy,2025-12-31T15:21:57.731235,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
贷款损失准备要计提到什么标准？,地方金融组织_新疆维吾尔自治区地方金融管理局,第五条,2023-11-15,2024-01-01,（五）建立贷款风险分类制度。准确进行资产分类，贷款风 险分类应当划分为正常、关注、次级、可疑和损失五类，后三类 合称不良贷款，逾期超过九十天的贷款应当划分为不良贷款。应 及时足额计提贷款损失准备等各种准备金，提高抵御风险能力。 资产损失准备充足率不得低于100%。小额贷款公司在经营过程 中不良贷款率超过10%，或可疑类和损失类贷款余额超过贷款余 额的5%，须尽快召开董事会或经执行董事研究处置。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_41_6,policy,2025-12-31T15:21:57.731235,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款公司最多能在银行开几个放贷专户？,地方金融组织_新疆维吾尔自治区地方金融管理局,第十九条,,,第十九条小额贷款公司放贷专户需具备支撑小额贷款业务 的出入金能力，小额贷款公司在银行业金融机构开设放贷专户原 则上不得超过3个，开立账户后5个工作日内，应当向地州市或 兵团师市地方金融管理机构报备其新开账户的户名、账号、开户 行、账户性质等信息，按季度报备放贷专户资金流水明细、运营 报告。小额贷款公司放贷资金（不含房租、工资、水电费等日常 运营资金）必须进入放贷专户方可放贷，贷款本金、利息结算均 须通过银行专户管理，除特殊情况外，不允许进行现金结算。 -10-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_42_0,policy,2025-12-31T15:22:08.135287,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新开的小额贷款放贷专户多久内要报备？,地方金融组织_新疆维吾尔自治区地方金融管理局,第十九条,,,第十九条小额贷款公司放贷专户需具备支撑小额贷款业务 的出入金能力，小额贷款公司在银行业金融机构开设放贷专户原 则上不得超过3个，开立账户后5个工作日内，应当向地州市或 兵团师市地方金融管理机构报备其新开账户的户名、账号、开户 行、账户性质等信息，按季度报备放贷专户资金流水明细、运营 报告。小额贷款公司放贷资金（不含房租、工资、水电费等日常 运营资金）必须进入放贷专户方可放贷，贷款本金、利息结算均 须通过银行专户管理，除特殊情况外，不允许进行现金结算。 -10-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_42_1,policy,2025-12-31T15:22:08.135287,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款公司放贷专户需要向谁报备信息？,地方金融组织_新疆维吾尔自治区地方金融管理局,第十九条,,,第十九条小额贷款公司放贷专户需具备支撑小额贷款业务 的出入金能力，小额贷款公司在银行业金融机构开设放贷专户原 则上不得超过3个，开立账户后5个工作日内，应当向地州市或 兵团师市地方金融管理机构报备其新开账户的户名、账号、开户 行、账户性质等信息，按季度报备放贷专户资金流水明细、运营 报告。小额贷款公司放贷资金（不含房租、工资、水电费等日常 运营资金）必须进入放贷专户方可放贷，贷款本金、利息结算均 须通过银行专户管理，除特殊情况外，不允许进行现金结算。 -10-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_42_2,policy,2025-12-31T15:22:08.135287,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款放贷专户报备要提供哪些信息？,地方金融组织_新疆维吾尔自治区地方金融管理局,第十九条,,,第十九条小额贷款公司放贷专户需具备支撑小额贷款业务 的出入金能力，小额贷款公司在银行业金融机构开设放贷专户原 则上不得超过3个，开立账户后5个工作日内，应当向地州市或 兵团师市地方金融管理机构报备其新开账户的户名、账号、开户 行、账户性质等信息，按季度报备放贷专户资金流水明细、运营 报告。小额贷款公司放贷资金（不含房租、工资、水电费等日常 运营资金）必须进入放贷专户方可放贷，贷款本金、利息结算均 须通过银行专户管理，除特殊情况外，不允许进行现金结算。 -10-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_42_3,policy,2025-12-31T15:22:08.135287,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款公司的放贷资金必须进哪个账户？,地方金融组织_新疆维吾尔自治区地方金融管理局,第十九条,,,第十九条小额贷款公司放贷专户需具备支撑小额贷款业务 的出入金能力，小额贷款公司在银行业金融机构开设放贷专户原 则上不得超过3个，开立账户后5个工作日内，应当向地州市或 兵团师市地方金融管理机构报备其新开账户的户名、账号、开户 行、账户性质等信息，按季度报备放贷专户资金流水明细、运营 报告。小额贷款公司放贷资金（不含房租、工资、水电费等日常 运营资金）必须进入放贷专户方可放贷，贷款本金、利息结算均 须通过银行专户管理，除特殊情况外，不允许进行现金结算。 -10-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_42_4,policy,2025-12-31T15:22:08.135287,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款公司贷款本息结算必须通过什么方式？,地方金融组织_新疆维吾尔自治区地方金融管理局,第十九条,,,第十九条小额贷款公司放贷专户需具备支撑小额贷款业务 的出入金能力，小额贷款公司在银行业金融机构开设放贷专户原 则上不得超过3个，开立账户后5个工作日内，应当向地州市或 兵团师市地方金融管理机构报备其新开账户的户名、账号、开户 行、账户性质等信息，按季度报备放贷专户资金流水明细、运营 报告。小额贷款公司放贷资金（不含房租、工资、水电费等日常 运营资金）必须进入放贷专户方可放贷，贷款本金、利息结算均 须通过银行专户管理，除特殊情况外，不允许进行现金结算。 -10-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_42_5,policy,2025-12-31T15:22:08.135287,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款公司能不能用现金收贷款本息？,地方金融组织_新疆维吾尔自治区地方金融管理局,第十九条,,,第十九条小额贷款公司放贷专户需具备支撑小额贷款业务 的出入金能力，小额贷款公司在银行业金融机构开设放贷专户原 则上不得超过3个，开立账户后5个工作日内，应当向地州市或 兵团师市地方金融管理机构报备其新开账户的户名、账号、开户 行、账户性质等信息，按季度报备放贷专户资金流水明细、运营 报告。小额贷款公司放贷资金（不含房租、工资、水电费等日常 运营资金）必须进入放贷专户方可放贷，贷款本金、利息结算均 须通过银行专户管理，除特殊情况外，不允许进行现金结算。 -10-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_42_6,policy,2025-12-31T15:22:08.135287,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
